Total Value Created:,#N/A,,,,
6/22/2023,"$1,000,000",Headlands Center for the Arts ,@HeadlandsArts,https://www.headlands.org/,"Headlands Center for the Arts provides an unparalleled environment for the creative process and the development of new work and ideas.  Funding will provide time, space, resources and support to young womxn from historically marginalized backgrounds in the Bay Area through skill-building and career exploration of the arts. Headlands will partner with area youth non-profit organizations in Marin, San Francisco, and Sonoma County to convene and build strong pathways towards creative fields. "
6/22/2023,"$200,000",LIDÈ Foundation,@LIDEHaiti,https://www.lidehaiti.org/,"LIDÈ builds capacity, resiliency, and empowerment among at-risk adolescent Haitian girls through programs in the creative arts, education, and health.  This grant will support over 1,100 primary and secondary scholarships for teenage girls across rural Haiti who have been denied equal access to education."
6/22/2023,"$250,000",Hack Club,@hackclub,https://hackclub.com/,"Hack Club is a global movement of teen hackers, using open-source software and tooling, committed to supporting high schoolers everywhere to master the superpower of coding. A positive future is one that includes girls, and with this support Hack Club will continue to build projects, fund girl-led hackathons, and support highly technical girl hackers, leading to a healthier, happier and more prosperous planet"
6/22/2023,"$500,000",Educating Young Minds,,https://www.educatingyoungminds.org/,"Educating Young Minds' mission is to holistically change, impact or enhance the academic, emotional, social and professional trajectories of today’s at-risk, underserved and/or special needs students (i.e. IEP’s, labelled ADD/ADHD) and those who desire to excel with AP honors subjects"
6/14/2023,"$1,000,000",Brink,@bitcoinbrink,https://brink.dev/,"Brink exists to strengthen the Bitcoin protocol and network through fundamental research and development, and to support the Bitcoin developer community through funding, education, and mentoring."
6/1/2023,"$25,000,000",Resolve to Save Lives ,@ResolveTSL,https://resolvetosavelives.org,"Resolve to Save Lives is a not-for-profit organization partnering with countries, communities, and organizations to prevent 100 million deaths from cardiovascular disease and make the world safer from epidemics. This award will strengthen systems for the prevention, detection, and response to health threats such as COVID, with a focus on Africa."
5/1/2023,"$10,000,000","Open Sats Initiative, Inc.",@OpenSats,https://opensats.org/,"OpenSats' mission is to help build a sustainable ecosystem and provide consistent funding for free and open-source projects and protocols.  Support will be used to support the development of free and open-source software and projects focusing on bitcoin, nostr, and related technologies."
3/31/2023,"$12,500,000",Clara Lionel Foundation,@ClaraLionelFdn,https://claralionelfoundation.org,#StartSmall is supporting the Clara Lionel Foundation's efforts to help communities prepare for and withstand natural disasters in the Caribbean and its investment in climate justice initiatives in the U.S. and Caribbean.
3/1/2023,"$2,000,000",REFORM Alliance,@REFORM,https://reformalliance.com,"REFORM Alliance is committed to transforming the criminal justice system throughout the United States by changing laws, systems, and culture to create real pathways to work and wellbeing, starting with probation and parole. Instead of keeping people trapped in a revolving door from probation/parole to prison — which costs taxpayers billions of dollars — we are working to move people from the justice system into stability. "
2/9/2023,"$1,000,000",The LeBron James Family Foundation,@LJFamFoundation,https://www.lebronjamesfamilyfoundation.org,"The LeBron James Family Foundation invests its time, resources and passion into creating generational change for kids and families through a focus on education and co-curricular educational initiatives. With its foundational I PROMISE Program, LJFF serves students and their entire families with the fundamental resources, wraparound supports and family programming they need for success in academics and beyond, including the I PROMISE School that has created a new model for urban, public education."
12/27/2022,"$1,000,000",GrapheneOS,@GrapheneOS,https://grapheneos.org,"GrapheneOS is a private and secure mobile operating system with a high level of usability comparable to mainstream Android devices. We focus on the research and development of security, privacy and compatibility features giving users the tools they need to protect their privacy even while using mainstream apps and services. GrapheneOS is compatible with nearly every Android app through our unique sandboxed Google Play compatibility layer. We provide substantial defenses protecting devices against compromise by even a sophisticated attacker. Our work benefits billions of users due to our contributions to Android and the Linux kernel."
